X,Y,OBJECTID,MIN_ID,Name,MAR_Name,Company,NTS_250K,Long_NAD83,Lat_NAD83,LSD,Section_,Township,Range,Meridian,Location,Well,Depth_m,Comm_1,Comm_2,Other_Comm,Occ_Type,Exposure,Media_Type,Highlights,Hghlt_Comm,Hghlt_Grad,Hghlt_Unit,Ore_Min,Gangue_Min,Morpho,Host_Rock,Strat_Age,Strat_Unit,Structure,Intrusion,Min_Host,Ref_AGS,Ref_MAR,Ref_Other,AE_MAR_WWW
-114.378085999737223,50.125363999282015,282,82J-M-44, , , ,82J,-114.378086,50.125364,7,32,13,3,5,At the headwaters of Westrup Creek about 2.2 km SE of Livingstone Mountain., , ,Silver,Phosphorus, ,Mineral occurrence,Surface,Bedrock, ,Ag,0, , , , , , ,Fernie Formation, , , ,Olson et al. 1994 (OFR 1994-8), ,"Hamilton W.N., 1978. Unpublished internal report; Alberta Research Council Economic Minerals File Report.", 
-114.514398000374911,50.180121999140482,283,82J-M-45,Dry Creek, , ,82J,-114.514398,50.180122,2,20,14,4,5,In the valley of Dry Creek south of Plateau Mountain near Savanna Creek gas pipeline., , ,Gold,Silver, ,Geochemical anomaly,Subsurface,Bedrock,0.45 g/t Au from drill cuttings and 10.3g/t Ag through spectrographic analysis,Au,0.45,g/t, , , ,Carbonate, , , , ,Carbonate-hosted,Olson et al. 1994 (OFR 1994-8), , , 
-114.575803000086012,50.38242099929338,284,82J-M-49, , , ,82J,-114.575803,50.382421,16,26,16,5,5,"Along the west bank of Zephyr Creek, 500-1200 m south of the Highwood River and about 5500 m east of the Forestry Trunk Road (Secondary Highway 940).", , ,Iron, , ,Mineral occurrence,Surface,Bedrock,36.3% Fe2O3,Fe,25.39,%,Goethite,Phosphorous Siderite,Stratabound, , , , , , ,Olson et al. 1994 (OFR 1994-8), , , 
-116.019250999667662,51.378568999157523,285,82N-M-03, , , ,82N,-116.019251,51.378569,8,10,28,15,5,About 6.25 km North of Eldon and south of and along the west slope of Mount Eisenhower (aka Castle Mountain)., , ,Lead, , ,Mineral occurrence,Surface,Bedrock, ,Pb,0, ,"Galena, Sphalerite, Malachite", ,Vein-multiple, , , , , , ,Olson et al. 1994 (OFR 1994-8), ,"Evans, T.L. (1965):  A reconnaissance study of some western Canadian lead-zinc deposits, unpublished M.Sc. thesis, University of Alberta, Edmonton.", 
-116.092801000136191,51.318855999179014,286,82N-M-04, , , ,82N,-116.092801,51.318856,8,19,27,15,5,About 4.5 km due west of Eldon on the east slope of Panorama Mountain., , ,Zinc, , ,Mineral occurrence,Surface,Bedrock, ,Zn,0, ,"Sphalerite, Chalcopyrite, Galena", ,Vein-multiple, , , , , , ,Olson et al. 1994 (OFR 1994-8), ,"La Casse, L.J. and Roebuck, J. (1978):  Minerals of Alberta; Hallamshire Publishers, Edmonton; Evans, T.L. (1965):  A reconnaissance study of some western Canadian lead-zinc deposits, unpublished M.Sc. thesis, University of Alberta, Edmonton.", 
-116.423229000101685,51.659223998920062,287,82N-M-05, , , ,82N,-116.423229,51.659224,10,13,31,18,5,Road outcrop along the Lake Louise/Jasper highway about 32 km NW of Lake Louise townsite., , ,Copper, , ,Mineral occurrence,Surface,Bedrock,Chalcopyrite < 1%,Cu,0, ,Chalcopyrite, ,Vein-multiple,Dyke, , , ,Crowfood dike,Vein,Olson et al. 1994 (OFR 1994-8), ,"Smith, J.Y. (1963):  The Crowfoot Dike; in Edmonton Geological Society Guide Book, Sunwapta Pass Area, 5th Annual Field Trip, August 1963, p.  65-70.", 
-116.213834999698932,51.459996998946252,288,82N-M-07, , , ,82N,-116.213835,51.459997,15,5,29,16,5,At the south end of Herbert Lake at the Pot Hole about 4.8 km NW of Lake Louise along the Old Highway 93., , ,Gold, , ,Mineral occurrence,Surface,Bedrock, ,Au,0, ,Gold, , , , , , , , ,Olson et al. 1994 (OFR 1994-8), ,"La Casse, L.J. and Roebuck J. (1978): Minerals of Alberta, Hallamshire Publishers, Edmonton.", 
-115.972452000113549,51.375530999232865,289,82O-M-01, , , ,82O,-115.972452,51.375531,1,12,28,15,5,Near Castle Mountain., , ,Copper, , ,Mineral occurrence,Surface,Bedrock, ,Cu,0, ,Bornite (?) and/or Chalcocite (?), , ,Limestone,Cambrian, , , ,Carbonate-hosted,Olson et al. 1994 (OFR 1994-8), ,"Smith, J.Y. (1963):  The Crowfoot Dike; in Edmonton Geological Society Guide Book, Sunwapta Pass Area, 5th Annual Field Trip, August 1963.  p. 65-70; Dawson, G.M. (1886):  Preliminary report on the physical and geological features of the Rocky Mountains", 
-115.905990000087485,51.216153998960429,290,82O-M-02, , , ,82O,-115.90599,51.216154,4,16,26,14,5,"Towards the west end of Copper Mountain about 5.6 km south of Silver City Station, at altitudes between 7000 and 8000 feet, west edge of spur.", , ,Copper, , ,Mineral occurrence,Surface,Bedrock, ,Cu,0, ,"Chalcopyrite, Malachite, Chalcocite, Azurite",Quartz,Vein-multiple,Limestone,Cambrian, , , ,Carbonate-hosted,Olson et al. 1994 (OFR 1994-8), ,"La Casse, L.J. and Roebuck, J. (1978):  Minerals of Alberta, Hallamshire Publishers, Edmonton; Dawson, G.M. (1886):  Preliminary report on the physical and geological features of the Rocky Mountains between latitudes 49° and 51°30',  Geol. Survey", 
-115.896816999989113,51.205447998852897,291,82O-M-03, , , ,82O,-115.896817,51.205448,7,9,26,14,5,Plateau-like summit of Copper Mountain., , ,Copper, , ,Mineral occurrence,Surface,Bedrock,Copper mineralization visible,Cu,0, , , ,Discordant,Limestone,Cambrian, , , ,Carbonate-hosted,Olson et al. 1994 (OFR 1994-8), ,"Dawson, G.M. (1886):  Preliminary report on the physical and geological features of the Rocky Mountains between latitudes 49o and 51o30',  Geological Survey of Canada, Annual Report 1985.", 
-115.953172999781188,51.180549998977021,292,82O-M-04, , , ,82O,-115.953173,51.18055,12,31,25,14,5,Near Twin Lakes on the east side of Mount Ball., , ,Lead, , ,Mineral occurrence,Surface,Bedrock, ,Pb,0, ,"Galena, Silver", ,Vein-single, , , , , , ,Olson et al. 1994 (OFR 1994-8), ,"La Casse, L.J. and Roebuck, J. (1978):  Minerals of Alberta; Hallamshire Publishers, Edmonton; Dawson, G.M. (1886):  Preliminary report on the physical and geological features of the Rocky Mountains between latitudes 49° and 51°30',  Geol. Survey", 
-115.152066999704275,51.293354998850816,293,82O-M-05, , , ,82O,-115.152067,51.293355,9,11,27,9,5,About 80 km west of Calgary on the Ghost River., , ,Silver, , ,Mineral occurrence,Surface,Bedrock,"Pyrite in limestone, 24.99 g/t Ag",Ag,24.99,g/t,Silver,Pyrite (?) (or is Silver in the Pyrite),Stratabound,Limestone,Cambrian to Silurian, , , ,Carbonate-hosted,Olson et al. 1994 (OFR 1994-8), ,"Dawson, G.M. (1886):  Preliminary report on the physical and geological features of the Rocky Mountains between latitudes 49° and 51°3+AK2360'.  Geological Survey of Canada, Annual Report 1985; Hoffman, G.C. (1885):  Chemical contributions to the geology", 
-115.312094999949807,51.002343999011217,294,82O-M-06, , , ,82O,-115.312095,51.002344,10,34,23,10,5,5 km southwest of highway 1 between Canmore and Exshaw near Spray River., , ,Lead, , ,Mineral occurrence,Surface,Bedrock, ,Pb,0, ,Galena, , , ,Upper Devonian,Palliser Formation, , , ,"Olson et al. 1994 (OFR 1994-8), Holter 1973 (OFR 1973-25)", ,"Dawson, G.M. (1886):  Preliminary report on the physical and geological features of the Rocky Mountains between latitudes 49o and 51o30',   Geological Survey of Canada, Annual Report 1985.", 
-115.44362100043422,51.961251998825681,295,82O-M-18, , , ,82O,-115.443621,51.961252,8,35,34,11,5,On a spur overlooking Limestone Creek about 2.6 km NNW of Limestone Mountain., , ,Zinc, , ,Mineral occurrence,Surface,Bedrock, ,Zn,0, ,Sphalerite, ,Stratabound,Shale,Carboniferous,Banff Formation, , ,Shale-hosted,Olson et al. 1994 (OFR 1994-8), ,"Moore, P.F. (1953): Letter and map sent to G. Collins of the Alberta Research Council. Alberta Research Council Economic Minerals File Report", 
-115.72239400037212,51.516680999143404,296,82O-M-21, , , ,82O,-115.722394,51.516681,15,26,29,13,5,Near the headwaters of Wigmore Creek about 38.6 km north along Cascade River Trail from the Lake Minnewanka  cut-off., , ,Copper, , ,Mineral occurrence,Surface,Bedrock, ,Cu,0, ,Azurite, , , , , , , , ,Olson et al. 1994 (OFR 1994-8), ,"La Casse, L.J. and Roebuck J. (1978): Minerals of Alberta, Hallamshire Publishers, Edmonton.", 
-115.995202999798778,51.216668999007929,297,82O-M-28, , , ,82O,-115.995203,51.216669,3,14,26,15,5,On the east slope of Storm Mountain., , ,Zinc, , ,Mineral occurrence,Surface,Bedrock, ,Zn,0, ,Sphalerite, , , , , , , , ,Olson et al. 1994 (OFR 1994-8), ,"Dawson, G.M. (1901):  Reports A, D, F, G, J, L, M, R and S.  Geological Survey of Canada, Annual Report 1898, Volume XI, No. 715.", 
-115.909593999684887,51.390394999129498,298,82O-M-29, , , ,82O,-115.909594,51.390395,2,16,28,14,5,From an area between the headwaters of Johnston Creek and Cascade Creek., , ,Copper, , ,Mineral occurrence,Surface,Bedrock, ,Cu,0, ,"Chalcocite, Chalcopyrite", , , , , , , , ,Olson et al. 1994 (OFR 1994-8), ,"La Casse, L.J. and Roebuck, J. (1978):  Minerals of Alberta, Hallamshire Publishers, Edmonton.; Dawson, G.M. (1901):  Reports A, D, F, G, J, L, M, R and S., Geological Survey of Canada, Annual Report 1898, Volume XI, No. 715.", 
-115.447711000278389,51.607747999072863,299,82O-M-30, , , ,82O,-115.447711,51.607748,3,35,30,11,5,"Near the head of Panther River, about 50 air kilometers north of Banff on north ridge.", , ,Copper, , ,Mineral occurrence,Surface,Bedrock, ,Cu,0, ,Bornite, , , , , , , , ,Olson et al. 1994 (OFR 1994-8), ,"Dawson, G.M. (1901):  Reports A, D, F, G, J, L, M, R and S,  Geological Survey of Canada, Annual Report 1898, Volume XI, No. 715.", 
-115.880834000180911,51.378740999006517,300,82O-M-31, , , ,82O,-115.880834,51.378741,8,10,28,14,5,Near the headwaters of Cascade Creek about 2.5 km  west of Block Mtn., , ,Zinc, , ,Mineral occurrence,Surface,Bedrock, ,Zn,0, ,Sphalerite, , , , , , , , ,Olson et al. 1994 (OFR 1994-8), ,"Dawson, G.M. (1899):   Reports A, H, I, J, M and S.  Geological Survey of Canada, Annual Report 1897, Volume X, No. 679.", 
-115.523378000189879,51.227099999095394,301,82O-M-32, , , ,82O,-115.523378,51.2271,15,18,26,11,5,Along the Cascade River (approximate location)., , ,Zinc, , ,Mineral occurrence,Surface, , ,Zn,0, ,Sphalerite (?), , , , , , , , ,Olson et al. 1994 (OFR 1994-8), ,"Dawson, G.M. (1899):   Reports A, H, I, J, M and S.  Geological Survey of Canada, Annual Report 1897, Volume X, No. 679.", 
-115.159314999980325,51.091224998813651,302,82O-M-1001, , , ,82O,-115.159315,51.091225,12,35,24,9,5,Jura Creek., , ,Zinc,Nickel, ,Mineral occurrence,Surface,Bedrock outcrop,"> 10,000 ppm Zn, 4731 ppm Ni",Zn,10000,ppm,Sulfide, , ,Sulfidic sandstone,Devonian,Exshaw Formation, , ,Sandstone-hosted,Rokosh  et al 2016 (DIG 20160001), , , 
-114.186987000375964,51.150538998891754,303,82O-M-33, , , ,82O,-114.186987,51.150539,13,23,25,2,5,About 0.6 km NE of Bearspaw along the Bow River., , ,Placer gold, , ,Mineral occurrence,Surface,Preglacial gravel,0.07 g/t Au,Au,0.07,g/t,Gold, , , , , , , , ,"Olson et al. 1994 (OFR 1994-8), Edwards 1990 (OFR 1990-09)", , , 
-112.805731999977667,51.479005999087455,304,82P-M-02, , , ,82P,-112.805732,51.479006,7,18,29,20,4,About 0.8 km NW of the town of Nacmine and about 11.3 km SW of the town of Munson., , ,Placer gold, , ,Mineral occurrence,Surface, ,15.958 mg/cu yd Au,Au,0.06,g/t,Gold, , , , , , , ,Placer,"Olson et al. 1994 (OFR 1994-8), Edwards 1990 (OFR 1990-09)", , , 
-112.455238999857343,51.245171999161613,305,82P-M-03, , , ,82P,-112.455239,51.245172,2,28,26,18,4,About 11.3 km SW of the town of Dorothy., , ,Placer gold, , ,Mineral occurrence,Surface,Preglacial gravel,0.05 g/t Au,Au,0.05,g/t,Gold, , , , , , , , ,"Olson et al. 1994 (OFR 1994-8), Edwards 1990 (OFR 1990-09)", , , 
-113.576673000411944,52.263261998881227,306,83A-M-01, , , ,83A,-113.576673,52.263262,5,18,38,25,4,"Outcrops on a coulee in the steep canyon of the Red Deer River, 6 miles east of Red Deer, and in the first coulee upstream coming from the south.", , ,Copper, , ,Mineral occurrence,Surface,Bedrock, ,Cu,0, ,"Bornite, Azurite", ,Vein-single,Limey sandstone (?),Upper Cretaceous-Paleocene,Saunders Group, , ,Vein,Olson et al. 1994 (OFR 1994-8), ,"La Casse, L.J. and Roebuck J. (1978): Minerals of Alberta, Hallamshire Publishers, Edmonton.", 
-113.018677000274351,52.914324999022341,307,83A-M-02a, , , ,83A,-113.018677,52.914325,14,29,45,21,4,About 3.5 km west of the hamlet of Duhamel.,"Socony-Duhamel #29-11, 14-29-45-21 W4",1371.00 to 1467.9,Zinc, , ,Mineral occurrence,Subsurface,Bedrock, ,Zn,0, ,Sphalerite, , ,Carbonate,Upper Devonian,Leduc Formation, , ,Carbonate-hosted,"Olson et al. 1994 (OFR 1994-8), Dubord 1987 (OFR 1987-07)", ,"Haites, T.B. (1960):  Transcurrent faults in Western Canada.  Alberta Society of Petroleum Geologists Journal, vol. 8, no. 2, p.  33-77.", 
-112.903425999676216,51.163362999031271,308,83A-M-02b, , , ,83A,-112.903426,51.163363,11,29,25,21,4,About 3.5 km west of the hamlet of Duhamel.,"Socony-Duhamel #29-14, 11-29-25-21 W4",1445.1,Zinc, , ,Mineral occurrence,Subsurface,Bedrock, ,Zn,0, ,Sphalerite, , ,Carbonate,Upper Devonian,Leduc Formation, , ,Carbonate-hosted,"Olson et al. 1994 (OFR 1994-8), Dubord 1987 (OFR 1987-07)", ,"Haites, T.B. (1960):  Transcurrent faults in Western Canada.  Alberta Society of Petroleum Geologists Journal, vol. 8, no. 2, p.  33-77.", 
-113.009182999785594,52.882091998921027,309,83A-M-03, , , ,83A,-113.009183,52.882092,9,17,45,21,4,About 5.0 km west of the village of New Norway.,"Socony Flint #1, 13-17-45-21 W4",1478.3,Zinc, , ,Mineral occurrence,Subsurface,Bedrock, ,Zn,0, ,Sphalerite, , ,Carbonate,Upper Devonian,Leduc Formation, , ,Carbonate-hosted,"Olson et al. 1994 (OFR 1994-8), Dubord 1987 (OFR 1987-07)", ,"Haites, T.B. (1960):  Transcurrent faults in Western Canada.  Alberta Society of Petroleum Geologists Journal, vol. 8, no. 2, p.  33-77.", 
-112.890375000344036,52.848081999172713,310,83A-M-04, , , ,83A,-112.890375,52.848082,7,6,45,20,4,About 3.5 km SE of the village of New Norway.,Sun Orr New Norway #2-1-45-21 W4,1468.8 to 1490.5,Zinc, , ,Mineral occurrence,Subsurface,Bedrock,"15.3% Zn, 2.29 m",Zn,15.3,%,Sphalerite, ,Disseminated,Carbonate,Upper Devonian,Leduc Formation, , ,Carbonate-hosted,"Olson et al. 1994 (OFR 1994-8), Dubord 1987 (OFR 1987-07)", , , 
-116.667180999939987,52.850620999197233,311,83B-M-1001,Brazeau - drillhole 99E,Brazeau,Ivey Canadian Exploration Ltd.,83B,-116.667181,52.850621,10,3,45,19,5, , , ,Gold, , ,Geochemical anomaly,Subsurface,Gravel drillhole,Assays from drill-core yielded between 0.08 and 3.5 g/t,Au,3.5,g/t, , , ,Gravel, , , , , , ,MAR_20120003, ,http://www.energy.gov.ab.ca/minerals/3441.asp
-116.574064999982255,52.873606999306979,312,83C-M-1001, ,Brazeau, ,83C,-116.574065,52.873607,2,17,45,18,5,Brazeau River drainage basin along Forestry Road 734 and approximately 45 km SE of the town of Robb., , ,Gold, ,Diamonds,Mineral occurrence,Subsurface,Alluvial sand and gravel - drillhole,"Alluvial gold and diamonds, 26 locations drilled (RC) and 60 samples analyzed.",Au,0, ,Gold, , , , , , , , , ,MAR_20120003, ,http://www.energy.gov.ab.ca/minerals/3441.asp
-118.147159000431827,52.851481999235382,313,83D-M-01, , , ,83D,-118.147159,52.851482,9,1,45,2,6,Found in gravel of Opal Creek west of Jasper House in Jasper National Park., , ,Topaz, , ,Mineral occurrence,Surface, , ,Topaz,0, ,Topaz, , , , , , , , ,Olson et al. 1994 (OFR 1994-8), ,"La Casse, L.J. and Roebuck J. (1978): Minerals of Alberta, Hallamshire Publishers, Edmonton.", 
-118.254100999673526,52.869784999093127,314,83D-M-04, , , ,83D,-118.254101,52.869785,15,8,45,2,6,About 12.5 km along the Miette River between the Yellowhead Pass and the Athabasca River (location is approximate)., , ,Lead, , ,Mineral occurrence,Surface,Bedrock, ,Pb,0, ,"Galena, Silver", ,Vein, , , , , , ,Olson et al. 1994 (OFR 1994-8), ,"Dawson, G.M. (1901):  Reports A, D, F, G, J, L, M, R and S,  Geological Survey of Canada, Annual Report 1898, Volume XI, No. 715.", 
-118.25365600033291,52.86864499891098,315,83D-M-05, , , ,83D,-118.253656,52.868645,15,8,45,2,6,About 12.5 km along the Miette River between the Yellowhead Pass and the Athabasca River (location is approximate)., , ,Gold, , ,Mineral occurrence,Surface,Bedrock,"In 1901, reported 13.71 g/t Au in quartz veins",Au,13.71,g/t,Gold, ,Vein-multiple, ,Cambrian,, , ,Vein,Olson et al. 1994 (OFR 1994-8), ,"Dawson, G.M. (1901):  Reports A, D, F, G, J, L, M, R and S,  Geological Survey of Canada, Annual Report 1898, Volume XI, No. 715.", 
-115.769906999778669,54.170606998951669,316,83J-M-1001, ,Athabasca River Valley, ,83J,-115.769907,54.170607,6,8,60,12,5,Paul Flash and Al Cortes gravel pits (permit #9302100871) directly north of the town of Whitecourt (west side of Highway 43)., , ,Placer gold,Silver,"Platinum, Palladium, Diamonds",Geochemical anomaly,Surface,Sand and gravel,"Concentrated HMCs from sand and gravel pits, placer fire assay: 1.0 oz/ton Ag, 0.08 oz/ton Pt and 0.02 oz/ton Pd; another fire assay yielded 62 ppb Au and 1.0 ppb Pd",Au,0, , , , , , , , , , , ,MAR_20050006, ,http://www.energy.gov.ab.ca/minerals/3441.asp
-114.482004000237978,54.775994998903073,317,83J-M-1002, ,South Slave Lake, ,83J,-114.482004,54.775995,8,1,67,4,5,SE of Slave Lake., , ,Unknown, , ,Geophysical anomaly, , ,Magnetic High, ,0, , , , , , , , , , , ,MAR_20000023, , 
-117.256930000156999,54.829550999002791,318,83K-M-01, , , ,83K,-117.25693,54.829551,9,27,67,22,5,Gulf Little Smoky well #12 about 30.0 km south of Valleyview along highway #43., , ,Iron, , ,Mineral occurrence,Subsurface,Bedrock, ,Fe,0, , , ,Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Kidd 1959 (ESR 1959-03)", , , 
-117.600472999927106,54.737567998875285,319,83K-M-1001, , , ,83K,-117.600473,54.737568,4,29,66,24,5, ,CNRL ANTE 4-29-66-24,"1908, 1922.6 to 1928.3",Zinc,Nickel,"Vanadium, Molybdenum",Geochemical anomaly,Subsurface,Bedrock core from oil-gas well,"Assays up to 3296 ppm Zn, 1808 ppm V, 735 ppm NI, 505 ppm Mo",Zn,3296,ppm, , , ,Lime mudstone,Jurassic,Nordegg Member, , ,Shale-hosted,Rokosh  et al 2016 (DIG 20160001), , , 
-118.588201999731709,54.475336999269942,320,83L-M-01, ,Grand Prarie, ,83L,-118.588202,54.475337,2,30,63,4,6,About 17.5 km SW of the confluence of the Smoky and Kakwa Rivers in west-central Alberta., , ,Zinc, , ,Mineral occurrence,Surface,Bedrock, ,Zn,0, ,Sphalerite, , ,Sandstone and siltstone,Upper Cretaceous,Wapiti Formation, , ,Sandstone-hosted,Olson et al. 1994 (OFR 1994-8),MAR_19700024, , 
-118.11697600034752,54.866622999107939,321,83L-M-02, , , ,83L,-118.116976,54.866623,3,8,68,1,6,About 12.5 km SW of the confluence of the Simonette and the Latornell rivers., , ,Lead,Copper, ,Mineral occurrence,Subsurface,Bedrock drillhole,Well cuttings,Pb,0, ,"Galena, Chalcopyrite, Co/Fe/Ni-Sulphides", ,Stratabound,"Sandstone, siltstone and shale",Upper Cretaceous,Wapiti Formation, , ,Sandstone-hosted,Olson et al. 1994 (OFR 1994-8), , , 
-118.273179000164419,54.4001719989691,322,83L-M-03, , , ,83L,-118.273179,54.400172,4,32,62,2,6,About 9.0 km SSE of the town of Amundson (NTS 83L/8)., , ,Placer gold, , ,Mineral occurrence, ,Preglacial gravel,0.07 g/t Au,Au,0.07,g/t,Gold, ,Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Edwards 1990 (OFR 1990-09)", , , 
-119.274887000312191,55.596068999122856,323,83M-M-01, ,Grand Prarie, ,83M,-119.274887,55.596069,8,23,76,9,6,About 34 km SW of the town of Spirit River.,B.A. Saddle River 11-23-76-9W6, ,Zinc, , ,Mineral occurrence,Subsurface,Bedrock, ,Zn,0, ,Sphalerite, , , ,Upper Cretaceous-Triassic,"Belly River Group, Spray River Group",Mineral occurrence at contact bewteen Triassic Spray River Group and Upper Cretaceous Belly River Group, , ,"Olson et al. 1994 (OFR 1994-8), Dubord 1987 (OFR 1987-07)",MAR_19700024, , 
-119.696194000243551,55.967033999304135,324,83M-M-02, ,Grand Prarie, ,83M,-119.696194,55.967034,13,29,80,11,6,About 8.5 km NE of the hamlet of Bonanza.,"BP Ethyl Whitburn 7-3, 7-30-80-11W6", ,Zinc, , ,Mineral occurrence,Subsurface,Bedrock, ,Zn,0, ,Sphalerite, , , ,Devonian-Carboniferous,"Exshaw Formation, Wabamun Formation", , , ,"Olson et al. 1994 (OFR 1994-8), Dubord 1987 (OFR 1987-07)",MAR_19700024, , 
-119.549489000215061,55.402693999324839,325,83M-M-03, ,Grand Prarie, ,83M,-119.549489,55.402694,15,12,74,11,6,About 8.5 km north of the village of Hythe.,SW-13-74-11W6, ,Zinc, , ,Mineral occurrence,Subsurface,Bedrock, ,Zn,0, ,Sphalerite, , , ,Upper Cretaceous,Wapiti Formation, , , ,Olson et al. 1994 (OFR 1994-8),MAR_19700024, , 
-118.958359999973752,55.315234999372286,326,83M-M-04, ,Grand Prarie, ,83M,-118.95836,55.315235,15,11,73,7,6,About 5.5 km north of Bear Lake and about 12.5 km WSW of Sexsmith.,Merrill Calvan Charter Scurry Grande Praire (4-14-73-7W6),125.0 to 134.1,Zinc,Copper,"Uranium, Nickel",Mineral occurrence,Subsurface,Bedrock drillhole,"Well cuttings yielded 100 ppm U , 400 ppm Ni over 9.14 m.",Ni,0.04,%,"Chalcopyrite, Ni-sulphide", , ,"Sandstone, siltstone and shale",Upper Cretaceous,Wapiti Formation, , , ,Olson et al. 1994 (OFR 1994-8),MAR_19700024, , 
-118.617068000439232,55.267144998953313,327,83M-M-05, ,Grand Prarie, ,83M,-118.617068,55.267145,9,25,72,5,6,About 8.5 km east of the north end of Clairmont Lake and about 16 km NE of Grande Praire.,"Imperial Clairmont #1, 16-25-72-5W6",64.0 to 67.1,Copper,Zinc,Lead,Mineral occurrence,Subsurface,Bedrock drillhole,Well cuttings yielded anomalous 200 ppm lead and 2000 ppm zinc across 3.05 m,Zn,0.2,%,"Sphalerite, Galena, Chalcopyrite, Loellingite", ,Disseminated,Siltstone,Upper Cretaceous,Wapiti Formation, , , ,Olson et al. 1994 (OFR 1994-8),MAR_19700024, , 
-118.42504400044001,55.178859999254492,328,83M-M-06, ,Grand Prarie, ,83M,-118.425044,55.17886,11,29,71,3,6,About 23.5 km due east of Grande Praire.,Plymouth Pan-Am Bezanson (6-29-71-3W6), ,Vanadium,Uranium, ,Mineral occurrence,Subsurface,Bedrock,"~100 ppm U, 400 ppm V over 6.1 m",U,0.01,%, ,Loellingite,Disseminated,Carbonaceous silty sandstone, , , , , ,Olson et al. 1994 (OFR 1994-8),MAR_19700024, , 
-118.258162000103709,55.030482999019668,329,83M-M-07, , , ,83M,-118.258162,55.030483,8,5,70,2,6,About 11.5 km SSE of the confluence of the Smoky and Wapiti Rivers.,Stanolind Economy Creek #B-1,356.61 to 362.71,Uranium, , ,Mineral occurrence,Subsurface, ,"Sample collected from 6.1 m of cuttings yielded 100 ppm U, 200 ppm V.", ,0, , ,Pyrite and/or Marcasite, , , , , , , ,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8)", , , 
-118.368101000118784,55.730712999239685,330,83M-M-08,South of Peace River E-2, , ,83M,-118.368101,55.730713,9,3,78,3,6,Along the Peace River near the town of Wanham., , ,Iron, , ,Mineral occurrence,Surface,Bedrock,"4.5 m thickness, increases to ESE to 7.6 m",Fe,0, ,Goethite (?),Pyrite,Ooidal and in groundmass,Oolitic sandstone,Upper Cretaceous,Wapiabi Formation, , ,Ironstone,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Kidd 1959 (ESR 1959-03)", , , 
-118.86300899967398,55.773320998982584,331,83M-M-09,South of Peace River E-1, , ,83M,-118.863009,55.773321,7,21,78,6,6,Less than 1.0 km south-west of the town of Spirit River., , ,Iron, , ,Mineral occurrence,Subsurface,Bedrock,10-50% Fe,Fe,0, ,Goethite (?),Pyrite,Ooidal and in groundmass,Oolitic sandstone,Upper Cretaceous,Wapiabi Formation, , ,Ironstone,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Kidd 1959 (ESR 1959-03)", , , 
-118.660866999745238,55.926279999290259,332,83M-M-10,"Peace River, Dunvegan D-5?6?7?8? (township grid off from Ref_Kidd)", , ,83M,-118.660867,55.92628,16,11,80,5,6,Along the Peace River near the town of Dunvegan., , ,Iron, , ,Mineral occurrence,Surface,Bedrock, ,Fe,0, ,Goethite (?), ,Ooidal and in groundmass,Oolitic sandstone,Upper Cretaceous,Dunvegan Formation, , ,Ironstone,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Kidd 1959 (ESR 1959-03)", , , 
-118.180541999882507,55.139286999271278,333,83M-M-1001,Simmonette River, , ,83M,-118.180542,55.139287,13,12,71,15,4,Simmonette River 90 km from Grande Prairie., , ,Placer gold, , ,Geochemical anomaly,Surface,Alluvial sand and gravel,Stream sediment HMC: 40 grains (15-20 kg panned to 472.47 g),Au,0, , , , , , , , , ,Placer,"Eccles et al. 1998 (OFR 1998-02), Eccles 2000 (GEO-2000-02)", , , 
-118.90674000010624,55.985226999302114,334,83M-M-1002, , , ,83M,-118.90674,55.985227,3,5,81,6,6, ,PCP HAMELIN CREEK 3-5-81-6,2352.3 to 2352.8,Zinc,Nickel, ,Geochemical anomaly,Subsurface,Bedrock core from oil-gas well,"1100 to 5991 ppm Zn, 390.9 to 470.9 ppm Ni",Zn,5991,ppm, , , ,Shale,Mississippian,Banff Formation, , ,Shale-hosted,Rokosh  et al 2016 (DIG 20160001), , , 
-119.54740200001099,55.888572999176404,335,83M-M-1003, , , ,83M,-119.547402,55.888573,7,31,79,10,6, ,CNRL GORD 7-31-79-10,1556.9,Zinc,Vanadium,"Molybdenum, Nickel",Geochemical anomaly,Subsurface,Bedrock core from oil-gas well,"3793 ppm Zn, 1824 ppm V, 426 ppm Mo, 378 ppm Ni,",Zn,3793,ppm, , , ,Lime mudstone,Jurassic,Nordegg Member, , ,Shale-hosted,Rokosh  et al 2016 (DIG 20160001), , , 
